Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,animal,location,object,eventno
13,1602317278207,10/10/2020 08:07:58,1602317279400,-4,10/10/2020 04:07:59,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,4,1,2,Screen 2,advancementZone,continue_button,7139,,,,,0,1,0,,,,,,end_practice,,,,
14,1602317278661,10/10/2020 08:07:58,1602317279883,-4,10/10/2020 04:07:59,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,4,1,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,,end_practice,,,,
15,1602317279212,10/10/2020 08:07:59,1602317280433,-4,10/10/2020 04:08:00,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,12,3,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,zebra,ice cream,waterfall,8
16,1602317285224,10/10/2020 08:08:05,1602317286420,-4,10/10/2020 04:08:06,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,12,3,2,stimuli,timelimit,timelimit_screen,5983.3399999999965,,,,,0,1,0,,,1,,1,encoding_trial,zebra,ice cream,waterfall,8
17,1602317285740,10/10/2020 08:08:05,1602317286917,-4,10/10/2020 04:08:06,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,12,3,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,1,encoding_trial,zebra,ice cream,waterfall,8
18,1602317286241,10/10/2020 08:08:06,1602317287467,-4,10/10/2020 04:08:07,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,33,4,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,platypus,sock,bowling alley,27
19,1602317292279,10/10/2020 08:08:12,1602317293453,-4,10/10/2020 04:08:13,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,33,4,2,stimuli,timelimit,timelimit_screen,5985.059999999998,,,,,0,1,0,,,1,,1,encoding_trial,platypus,sock,bowling alley,27
20,1602317292738,10/10/2020 08:08:12,1602317293954,-4,10/10/2020 04:08:13,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,33,4,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,1,encoding_trial,platypus,sock,bowling alley,27
21,1602317293285,10/10/2020 08:08:13,1602317294502,-4,10/10/2020 04:08:14,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,52,5,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,hippo,binoculars,car park,44
22,1602317299282,10/10/2020 08:08:19,1602317300488,-4,10/10/2020 04:08:20,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,52,5,2,stimuli,timelimit,timelimit_screen,5983.3399999999965,,,,,0,1,0,,,1,,1,encoding_trial,hippo,binoculars,car park,44
23,1602317299785,10/10/2020 08:08:19,1602317300988,-4,10/10/2020 04:08:20,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,52,5,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,1,encoding_trial,hippo,binoculars,car park,44
24,1602317300317,10/10/2020 08:08:20,1602317301536,-4,10/10/2020 04:08:21,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,60,6,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,whale,necklace,vineyard,51
25,1602317306327,10/10/2020 08:08:26,1602317307521,-4,10/10/2020 04:08:27,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,60,6,2,stimuli,timelimit,timelimit_screen,5983.3399999999965,,,,,0,1,0,,,1,,1,encoding_trial,whale,necklace,vineyard,51
26,1602317306812,10/10/2020 08:08:26,1602317308022,-4,10/10/2020 04:08:28,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,60,6,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,1,encoding_trial,whale,necklace,vineyard,51
27,1602317307344,10/10/2020 08:08:27,1602317308567,-4,10/10/2020 04:08:28,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,61,7,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,crab,calculator,museum,52
28,1602317313344,10/10/2020 08:08:33,1602317314552,-4,10/10/2020 04:08:34,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,61,7,2,stimuli,timelimit,timelimit_screen,5983.320000000007,,,,,0,1,0,,,1,,1,encoding_trial,crab,calculator,museum,52
29,1602317313828,10/10/2020 08:08:33,1602317315052,-4,10/10/2020 04:08:35,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,61,7,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,1,encoding_trial,crab,calculator,museum,52
30,1602317314381,10/10/2020 08:08:34,1602317315602,-4,10/10/2020 04:08:35,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,30,8,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,ant,vase,bakery,24
31,1602317320421,10/10/2020 08:08:40,1602317321587,-4,10/10/2020 04:08:41,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,30,8,2,stimuli,timelimit,timelimit_screen,5983.3399999999965,,,,,0,1,0,,,1,,1,encoding_trial,ant,vase,bakery,24
32,1602317320859,10/10/2020 08:08:40,1602317322086,-4,10/10/2020 04:08:42,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,30,8,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,1,encoding_trial,ant,vase,bakery,24
33,1602317321405,10/10/2020 08:08:41,1602317322635,-4,10/10/2020 04:08:42,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,5,9,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,fish,dice,theatre,1
34,1602317327424,10/10/2020 08:08:47,1602317328620,-4,10/10/2020 04:08:48,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,5,9,2,stimuli,timelimit,timelimit_screen,5985.179999999993,,,,,0,1,0,,,1,,1,encoding_trial,fish,dice,theatre,1
35,1602317327896,10/10/2020 08:08:47,1602317329121,-4,10/10/2020 04:08:49,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,5,9,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,1,encoding_trial,fish,dice,theatre,1
36,1602317328443,10/10/2020 08:08:48,1602317329669,-4,10/10/2020 04:08:49,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,34,10,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,camel,bike,river,28
37,1602317334468,10/10/2020 08:08:54,1602317335656,-4,10/10/2020 04:08:55,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,34,10,2,stimuli,timelimit,timelimit_screen,5983.3399999999965,,,,,0,1,0,,,1,,1,encoding_trial,camel,bike,river,28
38,1602317334952,10/10/2020 08:08:54,1602317336156,-4,10/10/2020 04:08:56,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,34,10,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,1,encoding_trial,camel,bike,river,28
39,1602317336017,10/10/2020 08:08:56,1602317337197,-4,10/10/2020 04:08:57,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,13,1,1,attention,Zone3,response_keyboard_single,1003,,,1,1,1,0,0,,,,,,attention_check,,,,
40,1602317336642,10/10/2020 08:08:56,1602317337700,-4,10/10/2020 04:08:57,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,13,1,2,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,,attention_check,,,,
41,1602317337017,10/10/2020 08:08:57,1602317338237,-4,10/10/2020 04:08:58,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,58,11,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,lobster,screwdriver,factory,49
42,1602317343031,10/10/2020 08:09:03,1602317344221,-4,10/10/2020 04:09:04,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,58,11,2,stimuli,timelimit,timelimit_screen,5983.320000000007,,,,,0,1,0,,,1,,1,encoding_trial,lobster,screwdriver,factory,49
43,1602317343517,10/10/2020 08:09:03,1602317344743,-4,10/10/2020 04:09:04,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,58,11,3,iti,fixation,timelimit_screen,516.679999999993,,,,,0,1,0,,,1,,1,encoding_trial,lobster,screwdriver,factory,49
44,1602317344158,10/10/2020 08:09:04,1602317345389,-4,10/10/2020 04:09:05,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,36,12,1,fixation,fixation,fixation,650,,,,,0,1,0,,,,,1,encoding_trial,tiger,cake,dentists,30
45,1602317350085,10/10/2020 08:09:10,1602317351290,-4,10/10/2020 04:09:11,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,36,12,2,stimuli,timelimit,timelimit_screen,5900,,,,,0,1,0,,,1,,1,encoding_trial,tiger,cake,dentists,30
46,1602317350573,10/10/2020 08:09:10,1602317351790,-4,10/10/2020 04:09:11,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,36,12,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,1,encoding_trial,tiger,cake,dentists,30
47,1602317351157,10/10/2020 08:09:11,1602317352337,-4,10/10/2020 04:09:12,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,23,13,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,wolf,trophy,university,18
48,1602317357162,10/10/2020 08:09:17,1602317358324,-4,10/10/2020 04:09:18,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,23,13,2,stimuli,timelimit,timelimit_screen,5985.279999999999,,,,,0,1,0,,,1,,1,encoding_trial,wolf,trophy,university,18
49,1602317357599,10/10/2020 08:09:17,1602317358821,-4,10/10/2020 04:09:18,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,23,13,3,iti,fixation,timelimit_screen,499.9400000000023,,,,,0,1,0,,,1,,1,encoding_trial,wolf,trophy,university,18
50,1602317358177,10/10/2020 08:09:18,1602317359385,-4,10/10/2020 04:09:19,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,20,14,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,monkey,ring,living room,15
51,1602317364166,10/10/2020 08:09:24,1602317365357,-4,10/10/2020 04:09:25,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,20,14,2,stimuli,timelimit,timelimit_screen,5983.460000000021,,,,,0,1,0,,,1,,1,encoding_trial,monkey,ring,living room,15
52,1602317364648,10/10/2020 08:09:24,1602317365857,-4,10/10/2020 04:09:25,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,20,14,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,1,encoding_trial,monkey,ring,living room,15
53,1602317365180,10/10/2020 08:09:25,1602317366405,-4,10/10/2020 04:09:26,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,41,15,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,cat,bucket,jail,34
54,1602317371186,10/10/2020 08:09:31,1602317372391,-4,10/10/2020 04:09:32,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,41,15,2,stimuli,timelimit,timelimit_screen,5983.3399999999965,,,,,0,1,0,,,1,,1,encoding_trial,cat,bucket,jail,34
55,1602317371670,10/10/2020 08:09:31,1602317372891,-4,10/10/2020 04:09:32,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,41,15,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,1,encoding_trial,cat,bucket,jail,34
56,1602317372217,10/10/2020 08:09:32,1602317373439,-4,10/10/2020 04:09:33,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,14,16,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,butterfly,spoon,bank,9
57,1602317378223,10/10/2020 08:09:38,1602317379423,-4,10/10/2020 04:09:39,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,14,16,2,stimuli,timelimit,timelimit_screen,5983.319999999978,,,,,0,1,0,,,1,,1,encoding_trial,butterfly,spoon,bank,9
58,1602317378708,10/10/2020 08:09:38,1602317379925,-4,10/10/2020 04:09:39,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,14,16,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,1,encoding_trial,butterfly,spoon,bank,9
59,1602317379259,10/10/2020 08:09:39,1602317380473,-4,10/10/2020 04:09:40,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,26,17,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,lizard,violin,garage,20
60,1602317385256,10/10/2020 08:09:45,1602317386456,-4,10/10/2020 04:09:46,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,26,17,2,stimuli,timelimit,timelimit_screen,5983.340000000026,,,,,0,1,0,,,1,,1,encoding_trial,lizard,violin,garage,20
61,1602317385740,10/10/2020 08:09:45,1602317386956,-4,10/10/2020 04:09:46,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,26,17,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,1,encoding_trial,lizard,violin,garage,20
62,1602317386287,10/10/2020 08:09:46,1602317387505,-4,10/10/2020 04:09:47,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,53,18,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,aardvark,pen,nightclub,45
63,1602317392322,10/10/2020 08:09:52,1602317393495,-4,10/10/2020 04:09:53,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,53,18,2,stimuli,timelimit,timelimit_screen,5985.220000000001,,,,,0,1,0,,,1,,1,encoding_trial,aardvark,pen,nightclub,45
64,1602317392774,10/10/2020 08:09:52,1602317393992,-4,10/10/2020 04:09:53,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,53,18,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,1,encoding_trial,aardvark,pen,nightclub,45
65,1602317393321,10/10/2020 08:09:53,1602317394540,-4,10/10/2020 04:09:54,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,18,19,1,fixation,fixation,fixation,550,,,,,0,1,0,,,,,1,encoding_trial,chicken,ball,forest,13
66,1602317399341,10/10/2020 08:09:59,1602317400524,-4,10/10/2020 04:10:00,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,18,19,2,stimuli,timelimit,timelimit_screen,5983.3399999999965,,,,,0,1,0,,,1,,1,encoding_trial,chicken,ball,forest,13
67,1602317399794,10/10/2020 08:09:59,1602317401023,-4,10/10/2020 04:10:01,20655,19,task-mr21,,7156419,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Encoding,16,5,attention-pass,attention-pass,encoding,encoding,18,19,3,iti,fixation,timelimit_screen,500,,,,,0,1,0,,,1,,1,encoding_trial,chicken,ball,forest,13
